train_loss,val_loss,val_psnr,val_ssim,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.45396482944488525,0.28674739599227905,5.711755171418733,0.07356974054127932,1726680006,,False,1,2eda9_00000,2024-09-19_00-20-06,3.4991626739501953,3.4991626739501953,22012,DESKTOP-066SQIB,127.0.0.1,3.4991626739501953,1
0.4791773855686188,0.22671706974506378,6.795988881861474,0.11811861172318458,1726680010,,False,2,2eda9_00000,2024-09-19_00-20-10,3.583812713623047,7.082975387573242,22012,DESKTOP-066SQIB,127.0.0.1,7.082975387573242,2
0.19367758929729462,0.5080004334449768,3.3271915502414453,0.06565108522772789,1726680013,,False,3,2eda9_00000,2024-09-19_00-20-13,3.4289286136627197,10.511904001235962,22012,DESKTOP-066SQIB,127.0.0.1,10.511904001235962,3
0.15578792989253998,0.32836994528770447,5.167561139000404,0.030622100799519103,1726680017,,False,4,2eda9_00000,2024-09-19_00-20-17,3.5060203075408936,14.017924308776855,22012,DESKTOP-066SQIB,127.0.0.1,14.017924308776855,4
